eqFP670,Yel/Grn,E,HcRed,UV,C,mRuby3,Yel/Grn,C,mGinger2,Yel/Grn,D,SOPP,UV,B,dKeima,Violet,C,vsfGFP-9,Blue,A,iRFP713,Red,C,KillerRed,Yel/Grn,A,secBFP2,Violet,A,
mRuby2,Yel/Grn,C,mRFP1.2,Yel/Grn,E,mCardinal,Yel/Grn,D,mKeima,Violet,C,AdRed-C148S,Blue,B,SOPP,UV,B,vsfGFP-9,Blue,A,miRFP709,Red,C,AdRed,Yel/Grn,A,secBFP2,Violet,A,
mCyRFP1,Blue,B,vsfGFP-0,Blue,A,AdRed-C148S,Yel/Grn,D,EBFP,Violet,A,iFP1.4,Violet,E,eqFP611,Yel/Grn,A,dTomato,Yel/Grn,C,tKeima,Violet,D,iRFP702,Red,A,TDsmURFP,Red,B,
pHuji,Blue,B,miRFP,Red,A,Neptune,Yel/Grn,E,vsfGFP-0,Blue,A,Sirius,UV,A,mKeima,Violet,C,eqFP611,Yel/Grn,A,mGarnet,Yel/Grn,D,DsRed-Express2,Yel/Grn,C,secBFP2,Violet,A,
mNeptune681,Yel/Grn,E,TagRFP657,Yel/Grn,A,Sirius,UV,A,vsfGFP-0,Blue,A,mRuby3,Yel/Grn,C,Sandercyanin,UV,C,mGarnet,Yel/Grn,D,CFP,UV,B,iRFP702,Red,C,dKeima570,Violet,C,
miRFP703,Red,C,mNeptune681,Yel/Grn,E,mCherry2,Yel/Grn,A,Sirius,UV,A,mRuby3,Yel/Grn,C,AdRed-C148S,Blue,B,UnaG,Blue,A,dKeima,Violet,C,mCarmine,UV,C,secBFP2,Violet,A,
miRFP703,Red,C,miRFP670,Red,B,mKelly2,Yel/Grn,D,mMaroon1,UV,C,HcRed7,Yel/Grn,A,mGarnet,Yel/Grn,E,TagRFP,Yel/Grn,C,EGFP,Blue,A,tKeima,Violet,C,TagBFP,Violet,A,
miRFP,Violet,E,miRFP703,Red,A,mNeptune681,Yel/Grn,D,Superfolder GFP,Blue,A,mMaroon1,Yel/Grn,E,AdRed-C148S,Yel/Grn,C,dKeima,Violet,C,miRFP709,Red,C,TDsmURFP,Red,B,secBFP2,Violet,A,
pHuji,Yel/Grn,D,DsRed,Yel/Grn,C,Sirius,UV,A,miRFP670,Red,B,mMaroon1,UV,C,mAzamiGreen,Blue,A,dKeima,Violet,C,miRFP709,Red,C,dTomato,Yel/Grn,A,secBFP2,Violet,A,
TurboRFP,Yel/Grn,C,Sirius,UV,A,vsfGFP-0,Blue,A,Sapphire,Violet,B,HcRed7,Yel/Grn,D,mGarnet2,Yel/Grn,E,miRFP709,Red,C,mBeRFP,Violet,D,TDsmURFP,Red,A,secBFP2,Violet,A,
miRFP703,Red,C,mRuby2,Yel/Grn,A,Sirius,UV,A,mRuby3,Yel/Grn,C,mPlum,Yel/Grn,B,mEGFP,Blue,A,dKeima,Violet,C,mKalama1,Violet,A,RDSmCherry1,Yel/Grn,D,mRaspberry,Yel/Grn,E,
miRFP703,Red,C,eqFP670,Yel/Grn,B,mKelly2,Yel/Grn,D,mMaroon1,UV,C,Sapphire,Violet,B,mScarlet-H,Yel/Grn,C,vsfGFP-9,Blue,A,tKeima,Violet,C,TDsmURFP,Red,B,TagBFP,Violet,A,
mRuby2,Yel/Grn,A,miRFP703,Red,C,Sirius,UV,A,smURFP,Red,B,Sandercyanin,UV,C,mCerulean3,Violet,B,mEGFP,Blue,A,tKeima,Violet,C,iRFP702,Yel/Grn,D,mTagBFP2,Violet,A,
mRuby,Yel/Grn,A,HcRed,UV,C,eqFP650,Yel/Grn,B,Sirius,UV,A,vsfGFP-0,Blue,A,mRuby3,Yel/Grn,C,dKeima,Violet,D,miRFP670nano,Red,B,mCRISPRed,Blue,B,secBFP2,Violet,A,
mRuby,Yel/Grn,A,mRuby2,Blue,B,miRFP703,Red,C,Sirius,UV,A,vsfGFP-0,Blue,A,HcRed7,Yel/Grn,E,dTomato,Yel/Grn,C,tKeima,Violet,C,mRaspberry,Yel/Grn,D,secBFP2,Violet,A,
mRuby,Yel/Grn,A,HcRed,UV,C,mKO2,Yel/Grn,C,miRFP670,Red,B,mPlum,Yel/Grn,D,vsfGFP-9,Blue,A,DsRed-Express,Blue,B,mKalama1,Violet,A,iRFP713,Red,C,tKeima,Violet,C,
miRFP703,Red,A,Neptune,Yel/Grn,E,eqFP650,Yel/Grn,B,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,mGinger2,Yel/Grn,D,dKeima,Violet,C,vsfGFP-9,Blue,A,TagRFP,Yel/Grn,C,secBFP2,Violet,A,
EBFP2,Violet,A,vsfGFP-0,Blue,A,mKeima,Violet,C,mPlum,Yel/Grn,E,iFP1.4,Violet,E,mGinger2,Yel/Grn,D,eqFP611,Yel/Grn,A,dTomato,Blue,B,cgfTagRFP,Yel/Grn,C,miRFP670nano,Red,B,
miRFP703,Red,C,Sirius,UV,A,vsfGFP-0,Blue,A,mApple,Yel/Grn,A,mStrawberry,Blue,B,mPlum,Yel/Grn,E,eqFP611,Yel/Grn,D,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,TagBFP,Violet,A,
miRFP670,Red,C,mCardinal,Yel/Grn,D,Sirius,UV,A,mGarnet,Yel/Grn,A,mGarnet2,Yel/Grn,E,oxGFP,Blue,A,mKalama1,Violet,A,tKeima,Violet,C,cgfTagRFP,Yel/Grn,C,TDsmURFP,Red,B,
mRuby2,Yel/Grn,A,miRFP670,Red,B,Sirius,UV,A,mKate S158C,Yel/Grn,D,mKeima,Violet,C,eqFP611,Blue,C,vsfGFP-9,Blue,A,TagRFP,Yel/Grn,C,iRFP702,Red,C,TagBFP,Violet,A,
miRFP703,Red,A,EBFP,UV,A,UnaG,Blue,A,HcRed7,Yel/Grn,D,ECFP,Violet,B,mGarnet2,UV,C,dTomato,Yel/Grn,C,AdRed,Yel/Grn,A,tKeima,Violet,C,secBFP2,Violet,A,
mRuby2,Yel/Grn,C,mNeptune681,Yel/Grn,E,miRFP670,Red,B,mGrape3,Yel/Grn,A,iFP1.4,Violet,E,mGarnet,Yel/Grn,D,dKeima,Violet,C,iRFP702,Red,C,mAmetrine,Violet,B,dfGFP,Blue,A,
miRFP,Violet,E,miRFP703,Red,C,T-Sapphire,Violet,B,miRFP670,Red,B,HcRed7,Yel/Grn,D,mEGFP,Blue,A,TagRFP,Yel/Grn,C,dKeima570,Violet,C,TagBFP,Violet,A,mNeptune2.5,Yel/Grn,A,
pHuji,Yel/Grn,A,miRFP,Red,A,Sirius,UV,A,iFP1.4,Red,C,LSS-mKate2,Violet,C,mGarnet2,Yel/Grn,D,mKalama1,Violet,A,miRFP670nano,Red,B,TDsmURFP,Yel/Grn,E,muGFP,Blue,A,
T-Sapphire,Violet,B,TagRFP657,Yel/Grn,E,Sirius,UV,A,mPlum,Yel/Grn,D,eqFP611,Yel/Grn,A,dKeima,Violet,C,mGarnet2,UV,C,DsRed-Express,Blue,B,moxGFP,Blue,A,TagBFP,Violet,A,
miRFP,Violet,E,miRFP670,Red,B,vsfGFP-0,Blue,A,iRFP682,Red,C,HcRed7,Yel/Grn,D,EBFP,UV,A,mGarnet2,Yel/Grn,E,tKeima,Violet,C,TagRFP-T,Yel/Grn,C,secBFP2,Violet,A,
mRuby,Yel/Grn,A,Sirius,UV,A,miRFP670,Red,B,Sapphire,Violet,B,mScarlet-I,Blue,C,UnaG,Blue,A,mGinger2,Yel/Grn,D,dKeima,Violet,C,TagRFP,Yel/Grn,C,secBFP2,Violet,A,
mRuby2,Yel/Grn,A,tdTomato,Yel/Grn,C,mKate,Yel/Grn,D,EBFP,UV,A,iFP1.4,Violet,E,vsfGFP-9,Blue,A,CFP,UV,B,tKeima,Violet,D,TDsmURFP,Red,B,mAmetrine,Violet,B,
miRFP703,Red,C,TagRFP657,Yel/Grn,A,LSSmCherry1,Blue,B,miRFP670,Red,B,LSSmOrange,Violet,C,AdRed-C148S,Yel/Grn,C,HcRed7,Yel/Grn,D,mGarnet2,UV,C,vsfGFP-9,Blue,A,secBFP2,Violet,A,
eqFP650,Yel/Grn,E,tdTomato,Blue,B,mGinger2,Yel/Grn,D,iFP1.4,Violet,E,dKeima,Violet,C,dTomato,Yel/Grn,C,oxGFP,Blue,A,mKalama1,Violet,A,AdRed,Yel/Grn,A,miRFP670nano,Red,B,
oxBFP,Violet,A,miRFP703,Red,C,TagRFP657,Yel/Grn,E,mKelly2,Yel/Grn,D,smURFP,Red,B,mWasabi,Blue,A,mGrape3,Yel/Grn,A,mGarnet2,UV,C,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,
Sapphire,Violet,B,mKeima,Violet,D,SuperNova Red,Yel/Grn,A,UnaG,Blue,A,tdTomato,Yel/Grn,C,mScarlet-H,Blue,B,EBFP,UV,A,iFP1.4,Violet,E,miRFP670nano,Red,B,secBFP2,Violet,A,
avGFP,Violet,B,mKO2,Yel/Grn,C,vsfGFP-0,Blue,A,mKelly2,Yel/Grn,D,LSSmCherry1,Blue,B,LSSmOrange,Violet,C,EBFP,UV,A,miRFP709,Red,C,CFP,UV,B,mTagBFP2,Violet,A,
Montipora sp. #20-9115,Blue,B,miRFP670,Red,B,mKelly2,Yel/Grn,D,Sirius,UV,A,iFP1.4,Violet,E,mGinger2,Yel/Grn,A,mGarnet2,Yel/Grn,E,miRFP720,Red,C,AvicFP1,Blue,A,secBFP2,Violet,A,
vsfGFP-0,Blue,A,smURFP,Red,B,mApple,Blue,B,mGinger2,Yel/Grn,D,iFP1.4,Violet,E,eqFP611,Yel/Grn,A,dKeima,Violet,C,TagRFP,Yel/Grn,C,RDSmCherry1,Yel/Grn,E,secBFP2,Violet,A,
eqFP670,Yel/Grn,E,smURFP,Red,B,Superfolder GFP,Blue,A,AdRed-C148S,Yel/Grn,C,iRFP682,Red,A,HcRed7,Yel/Grn,D,mGarnet2,UV,C,mKalama1,Violet,A,tKeima,Violet,C,iRFP702,Red,C,
Neptune,Yel/Grn,E,miRFP670,Red,B,LSSmCherry1,Blue,B,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,SuperNova Red,Yel/Grn,D,mEGFP,Blue,A,AdRed,Yel/Grn,C,tKeima,Violet,D,secBFP2,Violet,A,
miRFP703,Red,C,vsfGFP-0,Blue,A,HcRed7,Yel/Grn,D,iFP1.4,Violet,E,mGarnet2,Yel/Grn,E,mKalama1,Violet,A,E2-Crimson,Yel/Grn,A,tKeima,Violet,C,TDsmURFP,Red,B,TagRFP-T,Yel/Grn,C,
Neptune,Yel/Grn,A,miRFP703,Red,A,Sirius,UV,A,mGarnet,Red,B,mEGFP,Blue,A,dKeima,Violet,C,miRFP709,Red,C,cgfTagRFP,Yel/Grn,C,mAmetrine,Violet,B,TagBFP,Violet,A,
HcRed,UV,C,eqFP650,Yel/Grn,E,AdRed-C148S,Yel/Grn,A,EBFP,UV,A,mGinger2,Yel/Grn,D,vsfGFP-9,Blue,A,TagRFP,Yel/Grn,C,iRFP713,Red,C,tKeima,Violet,C,TagBFP,Violet,A,
miRFP,Red,C,pHuji,Yel/Grn,A,mKelly2,Yel/Grn,D,Sirius,UV,A,mNeptune,Yel/Grn,E,AdRed-C148S,Yel/Grn,C,mKeima,Violet,C,mKate,Yel/Grn,B,vsfGFP-9,Blue,A,TagBFP,Violet,A,
miRFP703,Red,C,T-Sapphire,UV,B,miRFP670,Red,B,AdRed-C148S,Yel/Grn,C,dKeima,Violet,D,mGarnet2,UV,C,vsfGFP-9,Blue,A,iRFP702,Red,A,mAmetrine,Violet,B,secBFP2,Violet,A,
Sirius,UV,A,mKelly2,Yel/Grn,D,smURFP,Red,B,mRuby3,Yel/Grn,A,dKeima,Violet,C,miRFP709,Red,C,vsfGFP-9,Blue,A,mCarmine,UV,C,mAmetrine,UV,B,TagBFP,Violet,A,
mRuby,Yel/Grn,A,miRFP,Violet,E,miRFP703,Red,C,Sirius,UV,A,TagGFP2,Blue,A,mKate S158C,Yel/Grn,D,LSSmOrange,Violet,C,tdTomato,Yel/Grn,C,DsRed-Max,Blue,B,mTagBFP2,Violet,A,
Sirius,UV,A,mMaroon1,Red,B,mStrawberry,Yel/Grn,C,mKeima,Violet,C,mPlum,Yel/Grn,E,tdTomato,Blue,B,mGinger2,Yel/Grn,D,vsfGFP-9,Blue,A,AdRed,Yel/Grn,A,secBFP2,Violet,A,
T-Sapphire,UV,B,Sirius,UV,A,vsfGFP-0,Blue,A,Sapphire,Violet,B,mKate,Yel/Grn,E,DsRed-Max,Blue,B,tKeima,Violet,D,TDsmURFP,Red,B,mTagBFP2,Violet,A,TagRFP-T,Yel/Grn,C,
EBFP2,Violet,A,miRFP703,Red,C,eqFP670,Yel/Grn,E,TagRFP657,Yel/Grn,D,vsfGFP-0,Blue,A,Maroon0.1,Yel/Grn,A,mGarnet2,UV,C,dKeima,Violet,C,TDsmURFP,Red,B,TagRFP-T,Yel/Grn,C,
eqFP670,Yel/Grn,D,miRFP703,Red,C,smURFP,Red,B,Sirius,UV,A,mRuby3,Yel/Grn,C,ECFP,Violet,A,iFP1.4,Violet,E,dKeima,Violet,C,vsfGFP-9,Blue,A,miniSOG2,Violet,B,
miRFP,Red,C,Sirius,UV,A,mNeptune,Yel/Grn,E,SuperNova Red,Yel/Grn,A,mRuby3,Yel/Grn,C,tdTomato,Blue,B,mCerulean3,Violet,B,AzamiGreen,Blue,A,dKeima,Violet,C,mKelly1,Yel/Grn,D,
miRFP,Violet,E,miRFP703,Red,C,Sirius,UV,A,iRFP682,Red,B,UnaG,Blue,A,eqFP611,Yel/Grn,A,mGarnet2,Yel/Grn,D,CFP,UV,B,miniSOG2,Violet,B,tKeima,Violet,C,
miRFP,Violet,E,mRuby2,Yel/Grn,C,mCardinal,Yel/Grn,D,Sirius,UV,A,mEmerald,Blue,A,AdRed-C148S,Yel/Grn,A,mGrape3,Red,B,mGarnet,Yel/Grn,E,mKalama1,Violet,A,tKeima,Violet,C,
miRFP703,Red,C,mKelly2,Yel/Grn,D,Maroon0.1,Yel/Grn,A,mEGFP,Blue,A,dKeima,Violet,C,mGarnet2,UV,C,miRFP709,Red,A,mKalama1,Violet,A,cgfTagRFP,Yel/Grn,C,TDsmURFP,Red,B,
mCherry2,Yel/Grn,A,Superfolder GFP,Blue,A,smURFP,Red,B,AdRed-C148S,Yel/Grn,C,mPlum,Yel/Grn,D,iFP1.4,Violet,E,dKeima,Violet,C,mKalama1,Violet,A,iRFP702,Red,C,mAmetrine,UV,B,
mRuby2,Yel/Grn,C,Sirius,UV,A,mTurquoise2,Violet,B,smURFP,Red,B,mStrawberry,Yel/Grn,A,mKeima,Violet,C,AdRed-C148S,Blue,B,UnaG,Blue,A,iFP1.4,Violet,E,miRFP709,Red,C,
Aquamarine,Violet,A,miRFP670,Red,B,Sirius,UV,A,AdRed-C148S,Yel/Grn,C,mPlum,Yel/Grn,E,eqFP611,Yel/Grn,A,iFP1.4,Violet,E,dKeima,Violet,D,vsfGFP-9,Blue,A,miniSOG2,Violet,B,
miRFP,Violet,E,miRFP670,Red,B,P4-3E,UV,B,LSSmCherry1,Blue,B,UnaG,Blue,A,HcRed7,Yel/Grn,D,mGarnet2,Yel/Grn,E,miRFP709,Red,C,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,
miRFP,Violet,E,miRFP703,Red,C,miRFP670,Red,B,Sapphire,Violet,B,AdRed-C148S,Yel/Grn,A,dKeima,Violet,C,miRFP709,Red,A,EGFP,Blue,A,TDsmURFP,Yel/Grn,D,mTagBFP2,Violet,A,
miRFP,UV,C,mNeptune681,Yel/Grn,E,miRFP703,Red,C,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,vsfGFP-9,Blue,A,miRFP709,Red,A,mKalama1,Violet,A,tKeima,Violet,C,Katushka2S,Yel/Grn,D,
DsRed,Blue,B,mKelly2,Yel/Grn,D,Sirius,UV,A,mRuby3,Yel/Grn,C,mKeima,Violet,C,mKate S158A,UV,C,DsRed-Max,Yel/Grn,A,miRFP709,Red,C,vsfGFP-9,Blue,A,secBFP2,Violet,A,
DsRed2,Yel/Grn,C,Sirius,UV,A,Sapphire,Violet,B,eqFP611,Yel/Grn,A,miRFP709,Red,C,mKalama1,Violet,A,mBeRFP,Violet,D,cgfTagRFP,Yel/Grn,E,TDsmURFP,Red,B,moxGFP,Blue,A,
T-Sapphire,Violet,B,miRFP670,Red,B,P4-3E,UV,A,mEmerald,Blue,A,mRuby3,Yel/Grn,C,HcRed7,Yel/Grn,D,dKeima,Violet,C,mGarnet2,UV,C,CFP,UV,B,secBFP2,Violet,A,
HcRed,UV,C,mKelly2,Yel/Grn,D,Sirius,UV,A,mApple,Yel/Grn,A,iRFP670,Red,C,vsfGFP-9,Blue,A,mKalama1,Violet,A,TagRFP,Yel/Grn,C,DsRed-Express,Blue,B,mBeRFP,Violet,C,
eqFP670,Red,C,mRuby2,Yel/Grn,C,mKelly2,Yel/Grn,D,UnaG,Blue,A,iRFP670,Red,B,EBFP,UV,A,Sandercyanin,UV,C,mGarnet,Yel/Grn,E,mCerulean,Violet,B,mBeRFP,Violet,C,
mCherry,Yel/Grn,A,Sirius,UV,A,mPlum,Yel/Grn,D,mLumin,Yel/Grn,E,vsfGFP-9,Blue,A,mBeRFP,Violet,C,DsRed-Express2,Yel/Grn,C,TDsmURFP,Red,B,SNIFP,Red,C,TagBFP,Violet,A,
mRuby2,Yel/Grn,C,Montipora sp. #20-9115,Violet,D,miRFP703,Red,C,Sirius,UV,A,mTFP1,Violet,B,HcRed7,Yel/Grn,D,eqFP611,Yel/Grn,A,vsfGFP-9,Blue,A,RDSmCherry1,Yel/Grn,E,secBFP2,Violet,A,
miRFP703,Red,C,mNeptune681,Yel/Grn,D,eqFP670,Yel/Grn,E,T-Sapphire,Violet,B,Sirius,Violet,A,mRuby3,Yel/Grn,C,Sandercyanin,UV,C,iRFP670,Red,B,AzamiGreen,Blue,A,dKeima,Violet,C,
mRuby,Yel/Grn,C,miRFP703,Red,C,Sirius,UV,A,vsfGFP-0,Blue,A,mNeptune,Yel/Grn,E,mApple,Yel/Grn,A,mKeima,Violet,C,mPlum,Yel/Grn,D,Katushka2S,Blue,C,TagBFP,Violet,A,
mRuby2,Yel/Grn,C,miRFP703,Red,C,mKelly2,Yel/Grn,E,smURFP,Red,B,mPlum,Yel/Grn,A,mGarnet2,UV,C,dKeima,Violet,C,vsfGFP-9,Blue,A,miRFP709,Red,A,secBFP2,Violet,A,
miRFP703,Red,C,HcRed,UV,C,Sirius,UV,A,Sapphire,UV,B,usGFP,Blue,A,tdTomato,Yel/Grn,C,dKeima,Violet,C,mBeRFP,Blue,B,mAmetrine,Violet,B,mTagBFP2,Violet,A,
miRFP703,Red,C,smURFP,Red,B,Sirius,UV,A,LSSmCherry1,Blue,B,Maroon0.1,Violet,D,mRuby3,Yel/Grn,C,UnaG,Blue,A,mGarnet,Yel/Grn,D,miRFP709,Red,A,secBFP2,Violet,A,
vsfGFP-0,Blue,A,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,iRFP670,Red,B,mGinger2,Yel/Grn,D,iRFP720,Red,A,dKeima,Violet,D,CyOFP1,Violet,C,TagRFP-T,Yel/Grn,C,TagBFP,Violet,A,
mKate2,Yel/Grn,D,Sapphire,Violet,B,mApple,Yel/Grn,A,E2-Orange,Blue,B,iFP1.4,Violet,E,mKalama1,Violet,A,EGFP,Blue,A,miRFP670nano,Red,B,tKeima,Violet,C,cgfTagRFP,Yel/Grn,C,
miRFP703,Red,C,TagRFP657,Yel/Grn,A,T-Sapphire,Violet,B,Sirius,UV,A,miRFP670,Red,B,HcRed7,Yel/Grn,D,mGarnet,Yel/Grn,E,mGarnet2,UV,C,tKeima,Violet,C,TagRFP-T,Yel/Grn,C,
miRFP703,Red,C,Sirius,UV,A,Sapphire,Violet,B,iFP1.4,Violet,E,eqFP611,Blue,B,mGarnet,Yel/Grn,D,vsfGFP-9,Blue,A,AdRed,Yel/Grn,A,mBeRFP,Violet,C,secBFP2,Violet,A,
DsRed,Yel/Grn,C,miRFP670,Red,A,Sirius,UV,A,vsfGFP-0,Blue,A,mScarlet-I,Yel/Grn,A,mGarnet,Yel/Grn,D,dKeima,Violet,C,mCarmine,UV,C,miRFP670nano,Red,B,mTagBFP2,Violet,A,
mRuby2,Yel/Grn,A,Montipora sp. #20-9115,Violet,C,Sapphire,Violet,B,mRuby3,Yel/Grn,C,mPlum,Yel/Grn,E,iFP1.4,Violet,E,vsfGFP-9,Blue,A,miRFP670nano,Red,B,DsRed-Express2,Blue,B,secBFP2,Violet,A,
mKate2,UV,C,T-Sapphire,Violet,B,smURFP,Red,B,vsfGFP-0,Blue,A,mKelly2,Yel/Grn,D,Sapphire,UV,B,mRuby3,Yel/Grn,C,AdRed-C148S,Yel/Grn,A,tKeima,Violet,C,TagBFP,Violet,A,
mStable,UV,C,T-Sapphire,Violet,B,Sirius,UV,A,AdRed-C148S,Yel/Grn,A,mGinger2,Yel/Grn,D,vsfGFP-9,Blue,A,AdRed,Yel/Grn,E,TagRFP,Yel/Grn,C,iRFP713,Red,C,secBFP2,Violet,A,
miRFP,Violet,E,mRuby,Yel/Grn,A,miRFP703,Red,A,T-Sapphire,Violet,B,vsfGFP-0,Blue,A,Sirius,UV,A,mGarnet,Yel/Grn,D,dKeima,Violet,C,DsRed-Express2,Blue,B,secBFP2,Violet,A,
mCherry2,Yel/Grn,D,HcRed,UV,C,smURFP,Red,B,P4,Violet,A,mRuby3,Yel/Grn,A,UnaG,Blue,A,dKeima,Violet,C,miRFP709,Red,C,DsRed-Express2,Blue,B,TagRFP-T,Yel/Grn,C,
miRFP,UV,C,miRFP703,Red,C,eqFP670,Yel/Grn,E,T-Sapphire,Violet,B,TagRFP657,Red,B,mRuby3,Yel/Grn,C,mGarnet,Yel/Grn,D,vsfGFP-9,Blue,A,tKeima,Violet,C,mTagBFP2,Violet,A,
mTangerine,Yel/Grn,A,mRuby2,Yel/Grn,C,smURFP,Red,B,Jred,Yel/Grn,D,vsfGFP-0,Blue,A,iFP1.4,Violet,E,dKeima,Violet,C,iRFP702,Red,C,RDSmCherry1,Yel/Grn,E,secBFP2,Violet,A,
vsfGFP-0,Blue,A,Sirius,UV,A,mNeptune,Red,B,Sapphire,UV,B,eqFP611,Yel/Grn,A,mGinger2,Yel/Grn,D,tKeima,Violet,D,iRFP702,Red,C,mAmetrine,Violet,B,mTagBFP2,Violet,A,
pHuji,Blue,B,mRuby,Yel/Grn,A,mRuby2,Yel/Grn,C,eqFP650,Yel/Grn,E,miRFP670,Red,B,Sirius,UV,A,mKeima,Violet,D,mGinger1,Yel/Grn,D,mCerulean,Violet,B,dfGFP,Blue,A,
miRFP703,Red,C,mCardinal,Yel/Grn,A,miRFP670,Red,B,vsfGFP-0,Blue,A,mKelly2,Yel/Grn,D,mGrape3,Yel/Grn,E,mRuby3,Yel/Grn,C,mGarnet2,UV,C,dKeima570,Violet,C,secBFP2,Violet,A,
Sirius,UV,A,vsfGFP-0,Blue,A,AdRed-C148S,Yel/Grn,C,iRFP670,Red,B,eqFP611,Yel/Grn,A,mLumin,Yel/Grn,E,iFP2.0,Red,C,tKeima,Violet,C,SNIFP,Red,A,secBFP2,Violet,A,
mRuby2,Yel/Grn,A,Sirius,UV,A,FusionRed,Yel/Grn,C,AdRed-C148S,Yel/Grn,D,mScarlet-H,Blue,B,dKeima,Violet,C,mGarnet2,Red,B,vsfGFP-9,Blue,A,miRFP720,Red,C,mTagBFP2,Violet,A,
miRFP703,Red,C,vsfGFP-0,Blue,A,Sirius,UV,A,mRuby3,Yel/Grn,C,mGarnet,Yel/Grn,D,LSS-mKate2,UV,C,dKeima,Violet,D,miRFP709,Red,A,miRFP670nano,Red,B,secBFP2,Violet,A,
miRFP,Red,C,mNeptune681,Yel/Grn,D,Sirius,UV,B,miRFP670,Red,B,HcRed7,Yel/Grn,A,Sandercyanin,UV,C,mCitrine,Blue,A,dKeima,Violet,C,cgfTagRFP,Yel/Grn,C,mAmetrine,Violet,B,
miRFP703,Red,C,Maroon0.1,Yel/Grn,B,mEmerald,Blue,A,EBFP,UV,A,Sandercyanin,UV,C,HcRed7,Yel/Grn,D,dKeima,Violet,C,miRFP709,Red,A,miniSOG2,Violet,B,cgfTagRFP,Yel/Grn,C,
miRFP,Violet,E,mNeptune681,Yel/Grn,D,miRFP703,Red,C,miRFP670,Red,B,mKelly2,Yel/Grn,A,Sapphire,Violet,B,mRuby3,Yel/Grn,C,NowGFP,Blue,A,mGarnet,Yel/Grn,E,tKeima,Violet,C,
miRFP703,Red,A,mMaroon1,Red,B,Sirius,UV,A,mApple,Yel/Grn,A,mRuby3,Yel/Grn,C,mKate S158A,Yel/Grn,E,dKeima,Violet,C,AdRed,Yel/Grn,D,mBlueberry2,Violet,A,moxGFP,Blue,A,
mKelly2,Yel/Grn,D,smURFP,Red,B,vsfGFP-0,Blue,A,AdRed-C148S,Yel/Grn,C,mKeima,Violet,C,iFP1.4,Violet,E,AdRed,Yel/Grn,A,CFP,Violet,A,DsRed-Express2,Blue,B,iRFP713,Red,C,
mRuby2,Yel/Grn,A,miRFP670,Red,B,vsfGFP-0,Blue,A,EBFP,UV,A,iFP1.4,Violet,E,ECFP,Violet,B,dKeima,Violet,C,mKelly1,Yel/Grn,D,DsRed-Express,Blue,B,TagRFP-T,Yel/Grn,C,
miRFP670,Red,B,mApple,Yel/Grn,A,AdRed-C148S,Yel/Grn,C,LSSmOrange,Violet,C,EBFP,UV,A,iFP1.4,Violet,E,mKelly1,Yel/Grn,D,vsfGFP-9,Blue,A,CFP,UV,B,mKalama1,Violet,A,
miRFP703,Red,C,mRuby2,Yel/Grn,C,miRFP670,Red,B,mNeptune,Yel/Grn,A,mKeima,Violet,C,iFP1.4,Violet,E,mGarnet,Yel/Grn,D,iRFP702,Red,A,dfGFP,Blue,A,secBFP2,Violet,A,
miRFP,Violet,E,Neptune,Yel/Grn,E,Sirius,UV,A,vsfGFP-0,Blue,A,mApple,Blue,B,eqFP611,Yel/Grn,A,mGarnet2,Yel/Grn,D,cgfTagRFP,Yel/Grn,C,tKeima,Violet,C,secBFP2,Violet,A,
eqFP670,Yel/Grn,D,mNeptune681,Yel/Grn,A,miRFP703,Red,C,T-Sapphire,Violet,B,mRuby3,Yel/Grn,C,mGarnet,Yel/Grn,E,mGarnet2,UV,C,dKeima,Violet,C,vsfGFP-9,Blue,A,mTagBFP2,Violet,A,
miRFP,Violet,E,mNeptune681,Yel/Grn,E,Aquamarine,Violet,B,miRFP670,Red,B,mKelly2,Yel/Grn,D,UnaG,Blue,A,EBFP,UV,A,TagRFP,Yel/Grn,C,tKeima,Violet,C,secBFP2,Violet,A,
mNeptune681,Yel/Grn,E,LSSmCherry1,Blue,B,mKelly2,Yel/Grn,A,AdRed-C148S,Yel/Grn,C,EBFP,UV,A,iFP1.4,Violet,E,mGarnet,Yel/Grn,D,dKeima,Violet,C,miRFP709,Red,C,vsfGFP-9,Blue,A,
mRuby2,Yel/Grn,C,eqFP670,Yel/Grn,A,LSSmCherry1,Blue,B,Sirius,UV,A,mKelly2,Yel/Grn,D,iFP1.4,Red,C,dKeima,Violet,C,miRFP709,Red,A,vsfGFP-9,Blue,A,mTagBFP2,Violet,A,
hmGFP,Blue,A,Jred,Yel/Grn,A,Sirius,UV,A,AdRed-C148S,Yel/Grn,C,tdTomato,Blue,B,moxCerulean3,Violet,B,dKeima,Violet,D,AdRed,Yel/Grn,D,iRFP713,Red,C,miRFP670nano,Red,B,
miRFP,Red,A,CyPet,Violet,B,eqFP670,Red,B,miRFP703,Red,C,Sirius,UV,A,mWasabi,Blue,A,mRuby3,Yel/Grn,C,mGarnet2,Yel/Grn,D,dKeima,Violet,C,mCarmine,Yel/Grn,E,
